GID_0,lon,lat,oppc
BRA,-47.0594,-6.45634,251
BRA,-43.8163,-5.10821,271
BRA,-43.7036,-6.4934,257
BRA,-44.5809,-5.05493,271
BRA,-44.2825,-2.53874,270
BRA,-44.6654,-4.38541,273
BRA,-48.4291,-5.08472,266
BRA,-46.5319,-6.82389,250
BRA,-45.0696,-5.11053,264
BRA,-45.2457,-4.04913,273
BRA,-44.0533,-5.25096,270
BRA,-47.2959,-5.4461,258
BRA,-45.1207,-1.85229,270
BRA,-46.7033,-5.87601,250
BRA,-44.1919,-6.47839,260
BRA,-43.5455,-6.40858,263
BRA,-45.7536,-8.4662,262
BRA,-43.932,-4.25597,273
BRA,-42.8329,-5.09769,274
BRA,-45.6238,-3.67355,273
BRA,-44.6444,-5.25476,269
BRA,-45.3798,-1.65893,269
BRA,-43.3878,-3.20642,269
BRA,-43.917,-3.53639,272
BRA,-44.9912,-3.20451,274
BRA,-44.8643,-3.45125,274
BRA,-45.2505,-4.28184,272
BRA,-45.6553,-3.27014,272
BRA,-42.6664,-5.79676,261
BRA,-42.637,-5.88856,263
BRA,-42.4612,-5.03888,266
BRA,-42.8433,-6.24304,266
BRA,-42.5418,-6.65075,269
BRA,-42.2922,-4.24468,270
BRA,-42.0787,-4.0223,268
BRA,-42.3638,-5.45676,269
BRA,-42.1357,-4.41404,268
BRA,-44.359,-9.07124,263
BRA,-41.6403,-3.19631,270
BRA,-41.7859,-4.1337,267
BRA,-42.3069,-4.4773,269
BRA,-40.6366,-7.3314,240
BRA,-42.64,-3.80441,271
BRA,-42.1641,-4.8217,268
BRA,-41.944,-4.457,267
BRA,-41.814,-8.49655,266
BRA,-40.9848,-7.73435,255
BRA,-41.5499,-5.31869,259
BRA,-43.794,-8.1837,270
BRA,-45.1633,-10.4333,248
BRA,-45.1893,-10.6443,243
BRA,-42.8376,-5.60825,270
BRA,-42.6776,-5.35875,271
BRA,-41.2683,-4.2495,260
BRA,-42.1355,-6.19947,265
BRA,-43.6705,-8.09629,271
BRA,-42.2324,-3.88863,271
BRA,-42.7912,-9.48342,263
BRA,-42.918,-7.78793,265
BRA,-42.2591,-6.39334,260
BRA,-41.1288,-6.99491,253
BRA,-40.6146,-7.08173,250
BRA,-45.3423,-9.83001,254
BRA,-41.7381,-6.82421,249
BRA,-43.0249,-7.59989,269
BRA,-41.817,-4.77025,258
BRA,-42.1865,-3.50164,272
BRA,-42.5746,-4.75146,269
BRA,-42.6309,-4.51539,269
BRA,-41.5969,-4.38505,249
BRA,-43.9364,-7.25922,266
BRA,-40.6602,-7.44169,231
BRA,-43.8926,-7.11565,268
BRA,-42.8963,-4.16857,273
BRA,-41.4173,-4.68295,255
BRA,-42.6075,-5.562,267
BRA,-42.3024,-3.73337,269
BRA,-42.6184,-3.97574,271
BRA,-41.9261,-6.44901,260
BRA,-42.1283,-7.01915,267
BRA,-44.2466,-8.73076,264
BRA,-43.056,-5.97086,270
BRA,-41.7754,-2.90585,274
BRA,-41.2408,-7.67231,263
BRA,-42.3908,-5.26072,270
BRA,-41.4482,-4.42585,238
BRA,-41.467,-7.07721,264
BRA,-41.4113,-6.23839,256
BRA,-41.7088,-3.93335,272
BRA,-41.7716,-4.27157,264
BRA,-42.6998,-3.88815,273
BRA,-44.1837,-6.96423,269
BRA,-42.2046,-5.67265,267
BRA,-41.4106,-8.57064,257
BRA,-44.5811,-9.47937,262
BRA,-42.6842,-6.23115,267
