GID_0,lon,lat,oppc
BRA,-38.8554,-6.39627,8732
BRA,-39.2892,-6.36281,8730
BRA,-40.3085,-5.38789,7358
BRA,-38.7179,-6.78265,9195
BRA,-40.7059,-4.31748,5872
BRA,-40.7118,-4.53802,6277
BRA,-39.7843,-3.74737,5307
BRA,-38.5298,-3.96577,5502
BRA,-39.5855,-3.68314,5308
BRA,-39.5836,-3.49933,4937
BRA,-38.9281,-4.55516,6288
BRA,-39.6202,-4.52608,6284
BRA,-38.7639,-5.6051,7593
BRA,-38.5359,-5.67765,7821
BRA,-38.6227,-5.90213,8049
BRA,-37.781,-4.83151,6502
BRA,-39.2826,-7.57599,10361
BRA,-39.5187,-6.51523,8958
BRA,-38.9706,-6.7448,9194
BRA,-38.0847,-5.14392,6924
BRA,-39.5725,-4.84601,6702
BRA,-38.6829,-3.89143,5501
BRA,-40.1582,-3.1285,4568
BRA,-40.3423,-3.52364,5117
BRA,-38.7708,-7.38597,10129
BRA,-38.9378,-7.29749,9893
BRA,-39.1875,-5.67252,7817
BRA,-39.9663,-3.56867,5120
BRA,-39.143,-7.23522,9892
BRA,-39.63,-5.73844,7815
BRA,-40.0646,-4.79102,6488
BRA,-38.3702,-5.09736,6922
BRA,-40.1233,-3.23426,4750
BRA,-40.7452,-3.90271,5489
BRA,-39.6713,-7.08415,9655
BRA,-40.5621,-4.70581,6485
BRA,-40.7713,-5.52552,7581
BRA,-38.5933,-4.48523,6085
BRA,-38.9053,-6.25182,8503
BRA,-37.9655,-4.73672,6501
BRA,-38.8446,-4.13831,5689
BRA,-39.03,-3.41436,4940
BRA,-40.6905,-6.20768,8492
BRA,-39.2417,-4.08815,5687
BRA,-39.7078,-5.45341,7361
BRA,-39.0707,-7.82163,10595
BRA,-39.2692,-3.7927399999999998,5310
BRA,-39.417,-5.80025,7816
BRA,-39.114,-7.52265,10362
BRA,-40.7002,-5.8425,8036
BRA,-39.2011,-6.24637,8501
BRA,-39.2889,-5.19067,7138
BRA,-37.9802,-5.07148,6925
BRA,-40.5759,-4.14191,5679
BRA,-37.9721,-4.92673,6712
BRA,-40.45,-7.28398,9884
BRA,-39.7302,-7.17613,9888
BRA,-40.1523,-4.32608,5876
BRA,-40.8596,-4.04713,5677
BRA,-38.9726,-3.60515,5126
BRA,-38.2694,-5.27516,7144
BRA,-39.3704,-5.58244,7589
BRA,-40.4662,-3.35305,4932
BRA,-40.3482,-3.68913,5303
BRA,-39.0107,-5.71894,7818
BRA,-38.1282,-5.24353,7145
BRA,-40.3196,-4.83136,6487
BRA,-40.2968,-5.98585,8039
BRA,-39.5799,-3.98831,5496
BRA,-40.9923,-3.72965,5300
BRA,-39.2681,-3.26932,4755
BRA,-39.4297,-3.58413,5123
BRA,-38.7008,-6.63893,8963
BRA,-39.3465,-3.67654,5309
BRA,-39.5107,-3.62316,5122
BRA,-40.5628,-3.30819,4747
BRA,-40.4741,-4.19387,5874
BRA,-39.2942,-6.78264,9192
