GID_0,lon,lat,oppc
BRA,-45.2434,-19.3306,227
BRA,-40.7366,-15.6869,221
BRA,-41.4728,-16.2245,220
BRA,-42.6079,-19.224,222
BRA,-44.1602,-16.256,220
BRA,-42.3458,-20.8899,201
BRA,-42.6122,-21.2021,224
BRA,-44.4092,-14.7348,233
BRA,-44.3719,-14.4197,238
BRA,-41.2473,-16.8691,213
BRA,-43.8578,-16.7282,219
BRA,-42.4941,-15.1702,209
BRA,-41.4407,-19.8121,237
BRA,-40.3533,-17.8481,240
BRA,-41.7564,-15.3148,205
BRA,-41.1107,-18.4925,220
BRA,-44.9847,-19.8713,216
BRA,-41.8826,-17.4654,210
BRA,-42.4044,-16.0162,212
BRA,-43.5719,-17.3982,217
BRA,-42.7977,-20.4298,215
BRA,-43.512,-20.3796,176
BRA,-45.6627,-20.3705,207
BRA,-40.4296,-16.7364,223
BRA,-44.6114,-19.8534,207
BRA,-44.0787,-16.0773,223
BRA,-41.2909,-16.0086,218
BRA,-44.391,-15.6032,243
BRA,-44.6604,-19.6284,217
BRA,-42.2333,-19.1573,237
BRA,-42.7379,-20.2438,219
BRA,-45.8049,-20.4827,208
BRA,-42.4095,-19.7287,231
BRA,-45.1402,-16.0572,235
BRA,-43.2967,-20.6834,204
BRA,-45.9589,-20.4762,206
BRA,-46.5692,-21.78,182
BRA,-45.0141,-19.2257,229
BRA,-42.8978,-20.4111,215
BRA,-41.5025,-16.7473,216
BRA,-43.0281,-15.7404,226
BRA,-42.4502,-20.1061,220
BRA,-41.9848,-20.2401,201
BRA,-41.2462,-19.3194,240
BRA,-45.9888,-16.2258,232
BRA,-44.0844,-19.7621,212
BRA,-42.6462,-20.2285,218
BRA,-42.8995,-20.2412,217
BRA,-40.5714,-16.6056,232
BRA,-43.1168,-21.4649,220
BRA,-43.1829,-19.9284,202
BRA,-43.0018,-18.2922,206
BRA,-43.0165,-21.6284,217
BRA,-42.5112,-20.9812,191
BRA,-40.5397,-16.3775,239
BRA,-43.0752,-18.6653,200
BRA,-42.2964,-16.1753,224
BRA,-39.9391,-16.0063,243
BRA,-42.1457,-19.9753,194
BRA,-41.7418,-16.0967,209
BRA,-42.4388,-18.8235,202
BRA,-40.6727,-16.9707,232
BRA,-43.8497,-19.7548,214
BRA,-42.2519,-20.3839,190
BRA,-40.1512,-16.2479,236
BRA,-41.9278,-20.1031,208
BRA,-41.3821,-19.3576,224
BRA,-44.9176,-20.943,195
BRA,-43.3006,-18.4609,202
BRA,-40.1817,-16.5332,226
BRA,-45.2947,-20.085,207
BRA,-42.6171,-15.3393,215
BRA,-42.971,-19.8678,205
BRA,-41.4889,-18.5959,222
BRA,-44.8593,-15.9514,236
BRA,-42.8364,-20.9252,205
BRA,-43.366,-19.8221,210
BRA,-44.3507,-16.8455,218
BRA,-44.0096,-15.9271,223
BRA,-44.0922,-14.8859,240
